Flight Distance,Mean,Median,Variance,Standard deviation,Standard error,,,,,,,,,,Q1,Q3,IQR,Lower fence,Upper fence,outlier status
3466,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
624,,,,,,,,,,,,,,,,,,,,Normal
624,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
624,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
1024,,,,,,,,,,,,,,,,,,,,Normal
3380,,,,,,,,,,,,,,,,,,,,Normal
2458,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
1763,,,,,,,,,,,,,,,,,,,,Normal
3155,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
2053,,,,,,,,,,,,,,,,,,,,Normal
2732,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
2612,,,,,,,,,,,,,,,,,,,,Normal
2684,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
3866,,,,,,,,,,,,,,,,,,,,Outlier
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
2585,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1809,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
2168,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
2447,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1842,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
2147,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1579,,,,,,,,,,,,,,,,,,,,Normal
1548,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
3798,,,,,,,,,,,,,,,,,,,,Outlier
671,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
3984,,,,,,,,,,,,,,,,,,,,Outlier
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
2390,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
2763,,,,,,,,,,,,,,,,,,,,Normal
3636,,,,,,,,,,,,,,,,,,,,Normal
2635,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1544,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
3433,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
3851,,,,,,,,,,,,,,,,,,,,Outlier
1050,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
3776,,,,,,,,,,,,,,,,,,,,Outlier
3540,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
3816,,,,,,,,,,,,,,,,,,,,Outlier
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
3883,,,,,,,,,,,,,,,,,,,,Outlier
671,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
2291,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1543,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1689,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
3547,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
3491,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
2877,,,,,,,,,,,,,,,,,,,,Normal
3849,,,,,,,,,,,,,,,,,,,,Outlier
2039,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
3753,,,,,,,,,,,,,,,,,,,,Outlier
978,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
2610,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
2972,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
2651,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1672,,,,,,,,,,,,,,,,,,,,Normal
2795,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
3481,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
3287,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
2961,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
2432,,,,,,,,,,,,,,,,,,,,Normal
3162,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
3078,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
2421,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
3758,,,,,,,,,,,,,,,,,,,,Outlier
987,,,,,,,,,,,,,,,,,,,,Normal
2098,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
2279,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1890,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
2627,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
1819,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
2169,,,,,,,,,,,,,,,,,,,,Normal
2342,,,,,,,,,,,,,,,,,,,,Normal
2652,,,,,,,,,,,,,,,,,,,,Normal
205,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
3683,,,,,,,,,,,,,,,,,,,,Normal
2196,,,,,,,,,,,,,,,,,,,,Normal
272,,,,,,,,,,,,,,,,,,,,Normal
2796,,,,,,,,,,,,,,,,,,,,Normal
3558,,,,,,,,,,,,,,,,,,,,Normal
205,,,,,,,,,,,,,,,,,,,,Normal
3405,,,,,,,,,,,,,,,,,,,,Normal
271,,,,,,,,,,,,,,,,,,,,Normal
578,,,,,,,,,,,,,,,,,,,,Normal
3749,,,,,,,,,,,,,,,,,,,,Outlier
279,,,,,,,,,,,,,,,,,,,,Normal
587,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
578,,,,,,,,,,,,,,,,,,,,Normal
297,,,,,,,,,,,,,,,,,,,,Normal
3671,,,,,,,,,,,,,,,,,,,,Normal
205,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
279,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
297,,,,,,,,,,,,,,,,,,,,Normal
2401,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
556,,,,,,,,,,,,,,,,,,,,Normal
556,,,,,,,,,,,,,,,,,,,,Normal
578,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
672,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
956,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
650,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
271,,,,,,,,,,,,,,,,,,,,Normal
671,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
605,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
987,,,,,,,,,,,,,,,,,,,,Normal
697,,,,,,,,,,,,,,,,,,,,Normal
937,,,,,,,,,,,,,,,,,,,,Normal
1050,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
954,,,,,,,,,,,,,,,,,,,,Normal
679,,,,,,,,,,,,,,,,,,,,Normal
978,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
1064,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
891,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
2311,,,,,,,,,,,,,,,,,,,,Normal
3325,,,,,,,,,,,,,,,,,,,,Normal
3428,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
1672,,,,,,,,,,,,,,,,,,,,Normal
434,,,,,,,,,,,,,,,,,,,,Normal
2857,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
873,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
2346,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
2351,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
873,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
1921,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
873,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
873,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
3204,,,,,,,,,,,,,,,,,,,,Normal
933,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
1907,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
3304,,,,,,,,,,,,,,,,,,,,Normal
3160,,,,,,,,,,,,,,,,,,,,Normal
2377,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
3393,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
3931,,,,,,,,,,,,,,,,,,,,Outlier
933,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
2522,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
873,,,,,,,,,,,,,,,,,,,,Normal
873,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
3995,,,,,,,,,,,,,,,,,,,,Outlier
859,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
2411,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
933,,,,,,,,,,,,,,,,,,,,Normal
569,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
550,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
834,,,,,,,,,,,,,,,,,,,,Normal
2049,,,,,,,,,,,,,,,,,,,,Normal
150,,,,,,,,,,,,,,,,,,,,Normal
3947,,,,,,,,,,,,,,,,,,,,Outlier
3069,,,,,,,,,,,,,,,,,,,,Normal
2785,,,,,,,,,,,,,,,,,,,,Normal
859,,,,,,,,,,,,,,,,,,,,Normal
